cid,brand,product,model_number,date_certified,category,frequency_band,wifi_support_list,wifi_n,wifi_ac,wifi_6,wifi_7
WFA132377,"Huawei Technologies Co., Ltd.",Wireless LAN Access Point,AirEngine5762C-17W-V2,2024-08-27,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132376,"Huawei Technologies Co., Ltd.",Wireless LAN Access Point,AirEngine5562-17W-V2,2024-08-27,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132374,TCL Communication Ltd.,T442A,T442A,2024-08-27,Phones,2.4 GHz,n,True,False,False,False
WFA132375,TCL Communication Ltd.,T442J,T442J,2024-08-27,Phones,2.4 GHz,n,True,False,False,False
WFA132296,Silicon Laboratories Inc.,Singleband 802.11ax Advanced WiFi Combo Module,SiWN917Y,2024-08-26,Other,2.4 GHz,"n, 6",True,False,True,False
WFA132288,TCL Communication Ltd.,T442M,T442M,2024-08-26,Phones,2.4 GHz,n,True,False,False,False
WFA132332,iRobot,Roomba,RCC-Y1,2024-08-23,Smart Home,2.4 GHz,n,True,False,False,False
WFA124550,Motorola Mobility LLC,XT2317-1,XT2317-1,2024-08-22,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA124551,Motorola Mobility LLC,XT2317-2,XT2317-2,2024-08-22,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA126656,Motorola Mobility LLC,XT2205-2,XT2205-2,2024-08-22,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA126655,Motorola Mobility LLC,XT2205-1,XT2205-1,2024-08-22,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA129779,Meta,Meta Quest 3S,WCN6856,2024-08-22,"Gaming, Media & Music",2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA132309,Nokia Corporation,Fastmile 5G Gateway 7,5G30-03W-B,2024-08-22,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA132322,"Huawei Technologies Co., Ltd.",Wireless LAN Access Point,eKitEngine 6760S-56,2024-08-22,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA126657,Motorola Mobility LLC,XT2205-3,XT2205-3,2024-08-22,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA124552,Motorola Mobility LLC,XT2317-3,XT2317-3,2024-08-22,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132328,Honeywell Building Technologies,Thermostat,TC320C-N,2024-08-22,Smart Home,2.4 GHz,n,True,False,False,False
WFA131829,"Home Depot Product Authority, LLC",52in Morland LED Ceiling Fan Matte Black _Hubspace,59080,2024-08-22,Smart Home,2.4 GHz,n,True,False,False,False
WFA101064,Intel,Intel® Wi-Fi 6E AX210 (Gig+),AX210,2024-08-20,Computers & Accessories,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA131916,Extreme Networks,AP5020 Universal Wireless Wi-Fi 7,AP5020-WW,2024-08-20,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA131990,"Unitech Electronics Co., Ltd.",Rugged Handheld computer,EA660,2024-08-20,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132318,TCL Communication Ltd.,8188X,8188X,2024-08-20,"Tablets, Ereaders & Cameras",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132305,Pioneer Corporation,Wi-Fi Router for Automotive,DCT-WR200D-E,2024-08-20,Routers,2.4 GHz,n,True,False,False,False
WFA131605,"Xiaomi Communications Co., Ltd.",Xiaomi 4G CPE AC1200 Cat 6,CD06,2024-08-20,Routers,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129433,Xperi Inc,Caprica6,Caprica6,2024-08-20,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132270,ASSA ABLOY AB,Halo Select,9800/GED9800,2024-08-20,Smart Home,2.4 GHz,n,True,False,False,False
WFA132297,Honeywell Safety and Productivity Solutions,Printer,PM45,2024-08-19,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132313,"Huawei Technologies Co., Ltd.",Wireless LAN Access Point,eKitEngine 5763S-12SW,2024-08-19,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132299,Honeywell Safety and Productivity Solutions,Printer,PM45-CN,2024-08-19,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132298,Honeywell Safety and Productivity Solutions,Printer,PM45c,2024-08-19,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132292,ZTE Corporation,Wireless Router,ZXHN F6746G,2024-08-19,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA132286,Tait International Limited,TWX500 series LTE Wearable Data Device,TWXNFB,2024-08-19,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132308,Shenzhen Transsion Holdings Ltd.,Mobile Phone,KL8s,2024-08-19,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132311,"Huawei Technologies Co., Ltd.",Wireless LAN Access Point,eKitEngine 5763S-11,2024-08-19,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132312,"Huawei Technologies Co., Ltd.",Wireless LAN Access Point,eKitEngine 5763S-12,2024-08-19,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132314,"Huawei Technologies Co., Ltd.",Wireless LAN Access Point,eKitEngine AP361E,2024-08-19,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131781,TCL Communication Ltd.,Tablet PC,8188G,2024-08-19,"Tablets, Ereaders & Cameras",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA128429,TP-Link Systems Inc.,AX6000 Dual-Band Wi-Fi 6 VDSL2 /2.5G Ethernet lAD Router,VX830v,2024-08-16,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132191,Twinhead International corp.,Laptop,S14I,2024-08-16,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132284,Signify,Wi-Fi ceiling,9290046310,2024-08-16,Other,2.4 GHz,n,True,False,False,False
WFA132287,Signify,Wi-Fi ceiling,9290046309,2024-08-16,Other,2.4 GHz,n,True,False,False,False
WFA130519,Askey Computer Corporation,Askey RTM-7000T,RTM-7000T,2024-08-15,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA132210,"Kaonbroadband CO., LTD.",PG2380G,PG2380G,2024-08-15,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA131999,AltoBeam Inc.,ATBM6461,ATBM6461,2024-08-15,Other,2.4 GHz,"n, 6",True,False,True,False
WFA132199,"Rivotek Technology (Jiangsu) Co., Ltd.",MG,MIS3E,2024-08-15,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131940,"AAMP of Florida, Inc.",Stinger iE,iE268,2024-08-14,Other,5 GHz,"n, ac",True,True,False,False
WFA132267,Shenzhen Transsion Holdings Ltd.,Mobile Phone,X6720B,2024-08-14,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131595,PERUSAHAAN OTOMOBIL NASIONAL SDN.BHD.,Entertainment System Assy,VX11-R1-CPAA,2024-08-14,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132232,"Elo Touch Solutions, Inc.",Mobile Computer,EMC-M51,2024-08-13,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA127870,"Spreadtrum Communications (Shanghai) Co., Ltd.",UMS9620,UMW266X,2024-08-13,Phones,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132252,"TSC Auto ID Technology Co., Ltd.",Barcode Printer,xPico 250,2024-08-13,Other,2.4 GHz; 5 GHz,n,True,False,False,False
WFA130252,Pioneer Corporation,Wi-Fi Router for Automotive,DCT-WR200D,2024-08-12,Routers,2.4 GHz,n,True,False,False,False
WFA132209,TCL Communication Ltd.,P3801S,P3801S,2024-08-12,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA83725,"Ruckus Wireless, Inc.",Ruckus R750,Ruckus R750,2024-08-12,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132108,Resideo,Fuji X2S,X2S,2024-08-09,Smart Home,2.4 GHz; 5 GHz,n,True,False,False,False
WFA129601,Nokia Corporation,Fastmile 5G Gateway 6,5G30-03W-A,2024-08-09,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132183,"Huizhou Foryou General Electronics Co., Ltd.",In-Vehicle Infotainment System,HMA221A,2024-08-09,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132230,The Chamberlain Group LLC,SMART OUTDOOR WIRED CAMERA,MYQ-C43AXXW,2024-08-09,Computers & Accessories,2.4 GHz; 5 GHz,n,True,False,False,False
WFA132184,The Chamberlain Group LLC,SMART OUTDOOR WIRED CAMERA,MYQ-C43ACXW,2024-08-09,Computers & Accessories,2.4 GHz; 5 GHz,n,True,False,False,False
WFA132157,Legrand,Radiant Smart Receptacle,WWMRR15WH,2024-08-09,Other,2.4 GHz,n,True,False,False,False
WFA91445,Lantronix Inc.,xPico 200 Module,xPico 250,2024-08-09,Other,2.4 GHz; 5 GHz,n,True,False,False,False
WFA132038,ZTE Corporation,"TIM HUB Pro,GPON ONT",ZXHN F6745M,2024-08-08,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA132134,Seiko Epson Corporation,EPSON Wireless POS Printer [TM-T20IV with OT-WL06(2.4G/5G)],TM-T20IV,2024-08-08,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA110519,Honeywell Safety and Productivity Solutions,RT10A,RT10AL0N,2024-08-07,"Tablets, Ereaders & Cameras",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA110520,Honeywell Safety and Productivity Solutions,RT10A,RT10AL1N,2024-08-07,"Tablets, Ereaders & Cameras",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132198,Fiberhome Technologies Group Corporation,GPON ONU,HG8143F,2024-08-07,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132186,Hyundai Mobis,ccNC Lite_AY1,ccNC Lite_AY1,2024-08-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132043,ZTE Corporation,Tablet,W200DS,2024-08-07,"Tablets, Ereaders & Cameras",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132065,Wuxi iData Technology Company Ltd.,New Mobile Computer,iData T3 Pro,2024-08-07,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132185,Hyundai Mobis,ccNC_AY1,ccNC_AY1,2024-08-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA120677,The Chamberlain Group LLC,Smart grage cam2,MYQ-SGC2,2024-08-06,Computers & Accessories,2.4 GHz; 5 GHz,n,True,False,False,False
WFA132175,Honeywell Safety and Productivity Solutions,Mobile Computer,CK62X00-NKP,2024-08-06,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA122278,Fiberhome Technologies Group Corporation,GPON ONU,HG6145F1,2024-08-06,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132167,Signify,WiZ LED strip,9290047194,2024-08-05,Other,2.4 GHz,n,True,False,False,False
WFA132182,iRobot,Roomba Combo 10,RCA-Y2,2024-08-05,Smart Home,2.4 GHz; 5 GHz,n,True,False,False,False
WFA131840,"Grandstream Networks, Inc.",Mid-Tier AX3000 Wi-Fi 6 Access Point,GWN7604,2024-08-05,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132172,TP-Link Systems Inc.,AX1800 Indoor/Outdoor Wi-Fi 6 Access Point,AP8635-E,2024-08-05,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132177,Shenzhen Transsion Holdings Ltd.,Mobile Phone,CLA5,2024-08-05,Phones,2.4 GHz,n,True,False,False,False
WFA132173,Honeywell Safety and Productivity Solutions,Mobile Computer,CK62X00,2024-08-05,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA132064,Nokia Corporation,Nokia WiFi Beacon 19,Beacon 19,2024-08-05,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA127880,Intel,Intel® Wi-Fi 7 BE202 (Gig+),BE202,2024-08-05,Other,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA132166,Signify,WiZ LED strip,9290047193,2024-08-05,Other,2.4 GHz,n,True,False,False,False
WFA131094,"Elo Touch Solutions, Inc.",Mobile Computer,EMC-M51C,2024-08-02,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA127044,The Chamberlain Group LLC,Barrier Gate Operator,900-15640-1,2024-08-02,Other,2.4 GHz,n,True,False,False,False
WFA131732,Schok LLC,Schok ChronoVolt CV16,CV16,2024-08-02,Other,2.4 GHz,n,True,False,False,False
WFA130497,Pepperl+Fuchs SE,Smart-Ex 03,Smart-Ex 03,2024-08-02,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA132156,Fiberhome Technologies Group Corporation,5G CPE,LG6121H,2024-08-01,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131231,Nokia Corporation,Fastmile 5G Gateway 12,5G31-03W-B,2024-07-31,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA132139,TP-Link Systems Inc.,AX3600 Ceiling Mount Wi-Fi 6 Access Point,AP9665,2024-07-31,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132137,TP-Link Systems Inc.,AX1800 Indoor/Outdoor Wi-Fi 6 Access Point,EAP625-Outdoor HD,2024-07-31,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132014,Silicon Laboratories Inc.,Singleband 802.11ax Advanced WiFi Combo Solution,SiWN917,2024-07-31,Other,2.4 GHz,"n, 6",True,False,True,False
WFA90249,StreamUnlimited Engineering GmbH,StreamVienna Hardware Module,Stream1832,2024-07-31,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132115,ZTE Corporation,Router,T5400 Ultra,2024-07-30,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132113,ZTE Corporation,Router,MC8512,2024-07-30,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA131949,TP-Link Systems Inc.,AX3000 Wall Plate Wi-Fi 6 Access Point,AP7650,2024-07-30,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132114,ZTE Corporation,Router,MF269 Pro,2024-07-30,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132116,ZTE Corporation,5G Ufi,U30 Air,2024-07-30,Routers,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132081,Honeywell Safety and Productivity Solutions,CT30,CT30PL1N,2024-07-30,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132112,Shenzhen Transsion Holdings Ltd.,Mobile Phone,KL4s,2024-07-30,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131936,"BiTECH Automotive(Wuhu) Co.,Ltd.",EXEED STERRA E0X,EXEED STERRA,2024-07-30,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132109,Hyundai Mobis,ccNC TK1,ccNC TK1,2024-07-30,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132110,Hyundai Mobis,ccNC Lite_TK1,ccNC Lite_TK1,2024-07-30,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA128984,Top Victory Investments Ltd.,Smart TV,32PHG6910,2024-07-30,Televisions & Set Top Boxes,2.4 GHz,n,True,False,False,False
WFA131948,"Xiamen Angyin Information Technology Co., Ltd.",FlashLabel,Y486AP,2024-07-29,Computers & Accessories,2.4 GHz; 5 GHz,n,True,False,False,False
WFA132096,"Huawei Technologies Co., Ltd.",Optical Network Terminal,OptiXstar HG8141V5,2024-07-29,Routers,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130439,"ECARX (Hubei) Tech Co.,Ltd.",Display Head Unit,DHU-EU-006,2024-07-29,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131206,Texas Instruments,CC335X,CC335X,2024-07-29,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132097,"Huawei Technologies Co., Ltd.",Optical Network Terminal,EchoLife EG8041V5,2024-07-29,Routers,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132098,"Huawei Technologies Co., Ltd.",Optical Network Terminal,EchoLife EG8021V5,2024-07-29,Routers,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132099,Shenzhen Transsion Holdings Ltd.,Mobile Phone,X6531B,2024-07-29,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132101,Shenzhen Transsion Holdings Ltd.,Mobile Phone,KL5n,2024-07-29,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132102,Shenzhen Transsion Holdings Ltd.,Mobile Phone,KL5s,2024-07-29,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132083,Honeywell Safety and Productivity Solutions,CT40,CT40-L0N,2024-07-29,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132084,Honeywell Safety and Productivity Solutions,CT40,CT40-L1N,2024-07-29,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132085,Honeywell Safety and Productivity Solutions,CT60,CT60L0N,2024-07-29,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132078,Honeywell Safety and Productivity Solutions,CN85,CN85L0N,2024-07-29,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132079,Honeywell Safety and Productivity Solutions,CN85,CN85L1N,2024-07-29,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132086,Honeywell Safety and Productivity Solutions,VM3A,VM3AL0N,2024-07-29,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132080,Honeywell Safety and Productivity Solutions,CT30,CT30PL0N,2024-07-29,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132082,Honeywell Safety and Productivity Solutions,CT30,CT30PX0N,2024-07-29,Phones,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131723,"ALPS ALPINE CO., LTD",High Resolution Intelligent Vehicle Display,INE-AX809,2024-07-29,Other,2.4 GHz; 5 GHz,n,True,False,False,False
WFA129986,Vodafone Group PLC,Ultra HUB7,DG4278VF,2024-07-26,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA132049,Fujitsu Client Computing Limited,M.2 Module / FCZSW11E39869-11be,FCZSW11E39869-11be,2024-07-26,Other,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA131950,TP-Link Systems Inc.,AX1800 Indoor/Outdoor Wi-Fi 6 Access Point,AP8635-I,2024-07-26,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA120106,Zebra Technologies,TN28CKA,TN28CKA,2024-07-26,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131989,"MAXMADE AUTO ELECTRONICS CO., LTD.",Car Head Unit,AN-9303WA-52,2024-07-26,Routers,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132069,Signify,WiZ Smart Plug Wi-Fi BLE Type-B,9290033641,2024-07-26,Other,2.4 GHz,n,True,False,False,False
WFA131934,ZTE Corporation,LTE/WCDMA/GSM(GPRS) Multi-Mode Digital Mobile Phone,Z2459,2024-07-26,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132067,"Huizhou Foryou General Electronics Co., Ltd.",HU_BJ60,HM6C32A,2024-07-25,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA111017,"Harman International Industries, Inc.",INFO3.7-3.8 CSM,INFO3.7-3.8 CSM,2024-07-24,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA119669,Zebra Technologies,Touch Computer,TC15BK,2024-07-24,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129381,Reliance Communications,Orbic Joy 2,RC656V,2024-07-24,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132055,D & M Holdings Inc.,Wireless Speaker,Denon Home 600,2024-07-24,"Gaming, Media & Music",2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA132054,D & M Holdings Inc.,Wireless Speaker,Denon Home 400,2024-07-24,"Gaming, Media & Music",2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA132053,D & M Holdings Inc.,Wireless Speaker,Denon Home 200,2024-07-24,"Gaming, Media & Music",2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA131982,Decathlon SE,CHALLENGE RUN,328606,2024-07-23,Other,2.4 GHz,n,True,False,False,False
WFA132012,Motorola Solutions,TLK 25a Wi-Fi,HK2208A,2024-07-23,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132045,Fiberhome Technologies Group Corporation,GPON ONU,HG3141F,2024-07-23,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131867,Desay SV Automotive,CN202SR MCE LV1+,NV6034/58,2024-07-23,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131866,Desay SV Automotive,EQ100L_IN,NV6054/58,2024-07-23,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131865,Desay SV Automotive,EQ100H_IN,NV6064/58,2024-07-23,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131864,Desay SV Automotive,D90 MCE,NV6084/58,2024-07-23,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131868,Desay SV Automotive,MZS3E EU&UK,NV6604/58,2024-07-23,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132013,Motorola Solutions,TLK 25j Wi-Fi,HK2209A,2024-07-23,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132048,Zebra Technologies,MC3400,MC3400,2024-07-23,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA132040,"Zhuhai Pantum Electronics Co., Ltd.",CM9108DW  Series Laser Printer,CM9108DW,2024-07-23,Computers & Accessories,2.4 GHz; 5 GHz,n,True,False,False,False
WFA132039,"Zhuhai Pantum Electronics Co., Ltd.",M9108DW  Series Laser Printer,M9108DW,2024-07-23,Computers & Accessories,2.4 GHz; 5 GHz,n,True,False,False,False
WFA127943,Zebra Technologies,MC9450,MC9450,2024-07-23,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA132028,ZTE Corporation,Home Gateway,ZXEN B8615,2024-07-22,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA121797,"Harman International Industries, Inc.",TATA GEN3,COCKPIT CONTROLLER IVI-IC HIGH ++,2024-07-22,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA121796,"Harman International Industries, Inc.",TATA GEN3,COCKPIT CONTROLLER IVI-IC HIGH +,2024-07-22,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA121795,"Harman International Industries, Inc.",TATA GEN3,"COCKPIT,CONTROLLER IVI-IC HIGH",2024-07-22,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA121794,"Harman International Industries, Inc.",TATA GEN3,"INFOTAINMENT,CONTROLLER IVI-MID",2024-07-22,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132030,ZTE Corporation,Home Gateway,ZXEN G100P-T2,2024-07-22,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132029,ZTE Corporation,Home Gateway,ZXEN G100P-N3T2,2024-07-22,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132004,"Huawei Technologies Co., Ltd.",Wireless LAN Access Point,AirEngine5573-23HW,2024-07-22,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA132027,ZTE Corporation,Home Gateway,ZXEN B6615,2024-07-22,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132032,ZTE Corporation,Home Gateway,ZXEN G1660,2024-07-22,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131960,Buffalo Inc.,BUFFALO AirStation WEX-3000AX4,WEX-3000AX4,2024-07-22,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131861,MobiWire SAS,4G Smart Phone,MobiWire H6671L,2024-07-22,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA126059,MediaTek Inc.,MediaTek Filogic 380 - MT7927,MediaTek Filogic 380 - MT7927,2024-07-22,Other,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA131102,Katim L.L.C.,KATIM X3M,DP103,2024-07-22,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA119800,"Huizhou Foryou General Electronics Co., Ltd.",ADAYO Car Media Player,HMA205A,2024-07-22,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA132031,ZTE Corporation,Home Gateway,ZXEN G1651-1,2024-07-22,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA129818,"Huawei Technologies Co., Ltd.",Optical Network Terminal,OptiXstar HG8145B7N,2024-07-19,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA131100,Desay SV Automotive,ECU-DISPLAY HEAD,IC3084/41,2024-07-19,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130941,"Huawei Technologies Co., Ltd.",Optical Network Terminal,OptiXstar HG8247B7-8N,2024-07-19,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA127603,Fiberhome Technologies Group Corporation,XGS-PON ONU,HG3143F,2024-07-18,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA132002,"Huawei Technologies Co., Ltd.",Wireless LAN Access Point,eKitEngine AP371,2024-07-18,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA128691,Buffalo Inc.,BUFFALO AirStation WXR9300BE6P,WXR9300BE6P,2024-07-18,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
